store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
493056,Puilboreau,17138,"21 Rue Du Dix Huit Juin",,46.17672,-1.11079,,,,,,,,,,,,,,,,,,
493054,Tours,37100,"1 Rue Daniel Mayer",,47.41914,0.71635,,,,,,,,,,,,,,,,,,
493053,Saintes,17100,"10 Route De Cognac",,45.74615,-0.59918,,,,,,,,,,,,,,,,,,
493052,Thiviers,24800,"122 Route Des Noyers",,45.40934,0.92337,,,,,,,,,,,,,,,,,,
493051,"Ruffec (Charente)",16700,"Route De Villefagnan",,46.02477,0.18368,,,,,,,,,,,,,,,,,,
493050,Toulouse,31200,"Boulevard Netwiller",,43.6428,1.46595,,,,,,,,,,,,,,,,,,
493049,"Saint-Cyprien (Pyrénées Orientales)",66750,"Avenue Maréchal Leclerc",,42.62308,3.01179,,,,,,,,,,,,,,,,,,
493048,Saleilles,66280,"Rue Frédérick Bousquet",,42.65961,2.952538,,,,,,,,,,,,,,,,,,
493046,"Savigneux (Ain)",42600,"2 Boulevard Duguet",,45.60889,4.06919,,,,,,,,,,,,,,,,,,
493045,Septèmes-Les-Vallons,13170,"603 Chemin Des Pennes Au Pin",,43.41292,5.35877,,,,,,,,,,,,,,,,,,
493044,Portes-Lès-Valence,26800,"3 Rue Maréchal De Lattre De Tassigny",,44.88622,4.87797,,,,,,,,,,,,,,,,,,
493043,Cavaillon,13750,"1447 Avenue Des Vergers",,43.82232,5.02213,,,,,,,,,,,,,,,,,,
493042,"Onet Le Chateau",12850,"51 Route D'Espalion",,44.36609,2.5874348,,,,,,,,,,,,,,,,,,
493041,"Les Angles (Gard)",30650,"380 Allée Des Issarts",,43.95775,4.73756,,,,,,,,,,,,,,,,,,
493040,Sète,34200,"76 Rue De La Chasse Aux Papillons",,43.40035,3.6581,,,,,,,,,,,,,,,,,,
493038,Remoulins,30210,"89 Avenue Geoffroy Perret",,43.93963,4.57298,,,,,,,,,,,,,,,,,,
493037,Nîmes,30900,"655 Av Du Mal Juin",,43.82374,4.36723,,,,,,,,,,,,,,,,,,
493036,Vendargues,34740,"45 Avenue Des Bigos",,43.65239,3.96087,,,,,,,,,,,,,,,,,,
493035,Saint-Christol-Lès-Alès,30380,"81 Route De Monteze",,44.09884,4.08215,,,,,,,,,,,,,,,,,,
493034,Roanne,42300,"3 Rue Des Vies Vielles",,46.03776,4.07836,,,,,,,,,,,,,,,,,,
493032,Vénissieux,69200,"77 Avenue Francis De Pressensé",,45.72579,4.86391,,,,,,,,,,,,,,,,,,
493031,Rillieux-La-Pape,69140,"115 Avenue De L'Hippodrome",,45.81645,4.88979,,,,,,,,,,,,,,,,,,
493030,Puy-Saint-André,05120,"1 Pré Du Fauré",,44.86425,6.59702,,,,,,,,,,,,,,,,,,
493029,Saint-Martin-D'Hères,38400,"17 Rue Des Glairons",,45.18707,5.76183,,,,,,,,,,,,,,,,,,
493028,Neuilly-Lès-Dijon,21800,"1 Rue De La Combe Aux Métiers",,47.27894,5.11377,,,,,,,,,,,,,,,,,,
493026,"Le Pont-De-Beauvoisin (Isère)",73330,"43 Impasse Etienne Laubin",,45.53101,5.68945,,,,,,,,,,,,,,,,,,
493024,Nantua,01130,"23 Route De Genève",,46.1453,5.61309,,,,,,,,,,,,,,,,,,
493023,Saint-Vit,25410,"Rue Des Champs De Tenne",,47.1855,5.8269,,,,,,,,,,,,,,,,,,
493022,"Perrigny (Jura)",39570,"- Route De Conliege",,46.669468,5.5719132,,,,,,,,,,,,,,,,,,
493021,Seynod,74600,"18 Avenue De Périaz",,45.87767,6.08973,,,,,,,,,,,,,,,,,,
493020,Valentigney,25700,"1 Rue De La Libération",,47.46174,6.84129,,,,,,,,,,,,,,,,,,
493018,Lessay,50430,"15 Rue Du Ferrage",,49.21309,-1.5261407,,,,,,,,,,,,,,,,,,
493016,Loos-En-Gohelle,62750,"102 Route De Béthune",,50.4484,2.79545,,,,,,,,,,,,,,,,,,
493014,Linselles,59126,"109 Rue Robert Descamps",,50.73148,3.09228,,,,,,,,,,,,,,,,,,
493013,Loos,59120,"19 Boulevard De La République",,50.61398,3.00921,,,,,,,,,,,,,,,,,,
493012,Montigny-En-Gohelle,62640,"15 Boulevard Salvador Allende",,50.42042,2.92888,,,,,,,,,,,,,,,,,,
493011,Montech,82700,"85 Impasse Lacoste",,43.962307,1.2489064,,,,,,,,,,,,,,,,,,
493010,Valenciennes,59770,"58 Ter Rue Paul Vaillant Couturier",,50.340508,3.523557,,,,,,,,,,,,,,,,,,
493009,"Mont-Saint-Martin (Meurthe Et Moselle)",54350,"Rue Jean Jaurès",,49.54036,5.79472,,,,,,,,,,,,,,,,,,
493008,Maisse,91490,"27 Rue Du Chenêt",,48.39752,2.42118,,,,,,,,,,,,,,,,,,
493006,Lorient,56100,"11 Rue G. Brassens",,47.75674,-3.38707,,,,,,,,,,,,,,,,,,
493005,Mayenne,53100,"21 Rue Louis Blériot",,48.29802,-0.61271,,,,,,,,,,,,,,,,,,
493004,Malestroit,56140,"22 Rue De La Gare",,47.80886,-2.39401,,,,,,,,,,,,,,,,,,
493003,"Le Portel",62480,"42-44 Rue Du Général San Martin",,50.71052,1.58295,,,,,,,,,,,,,,,,,,
493002,Luisant,28600,"5 Rue Du Marechal Leclerc",,48.428,1.4635941,,,,,,,,,,,,,,,,,,
493001,Longpont-Sur-Orge,91310,"2 Chemin De Biron",,48.63506,2.28518,,,,,,,,,,,,,,,,,,
493000,"Les Ulis",91940,"1 Avenue Du Cap Horn",,48.67775,2.19985,,,,,,,,,,,,,,,,,,
492998,Nanterre,92000,"461 Boulevard Des Provinces Francaises",,48.90147,2.21755,,,,,,,,,,,,,,,,,,
492997,Koungou,76600,"1 Rue Capuchet",,49.52328,0.1038,,,,,,,,,,,,,,,,,,
492996,Méru,60110,"2 Allée Louis Lumière",,49.22112,2.12975,,,,,,,,,,,,,,,,,,
492994,"Le Petit-Quevilly",76120,"Rue Paul Vaillant Couturier",,49.41952,1.04833,,,,,,,,,,,,,,,,,,
492993,"Les Arcs",83460,"Rn7 Le Pont D'Argens",,43.44725,6.47302,,,,,,,,,,,,,,,,,,
492992,"Le Castellet",83330,"2617 Route Des Sources",,43.18042,5.77396,,,,,,,,,,,,,,,,,,
492991,"Le Mans",72000,"8 Rue Thomas Edison",,48.025833,0.18081029,,,,,,,,,,,,,,,,,,
492990,"Le Mans",72100,"28 Rue Louis Breguet",,47.97655,0.16664,,,,,,,,,,,,,,,,,,
492989,Lempdes,63370,"79 Av De L'Europe",,45.7766,3.18101,,,,,,,,,,,,,,,,,,
492988,Montpon-Ménestérol,24700,"7 Route De Villefranche",,45.00686,0.14048,,,,,,,,,,,,,,,,,,
492987,"Le Bugue",24260,"1661 Lieudit La Planète Haute",,44.908943,0.92387,,,,,,,,,,,,,,,,,,
492986,Loches,37600,"35 Route De Vauzelles",,47.13422,0.98342,,,,,,,,,,,,,,,,,,
492985,Montmorillon,86500,"114 Avenue Victor Hugo",,46.43045,0.88702,,,,,,,,,,,,,,,,,,
492983,Marseille,13010,"137 Boulevard Pont De Vivaux",,43.28209,5.42327,,,,,,,,,,,,,,,,,,
492982,Marseille,13015,"99 Rue De Lyon",,43.327526,5.362846,,,,,,,,,,,,,,,,,,
492981,"Le Tholonet",13100,"1900 Avenue Paul Jullien",,43.50941,5.4975824,,,,,,,,,,,,,,,,,,
492980,Leucate,11370,"1 Avenue Des Roseaux",,42.854206,3.0345743,,,,,,,,,,,,,,,,,,
492979,Montélimar,26200,"Zone Industrielle Du Meyrol",,44.57937,4.74474,,,,,,,,,,,,,,,,,,
492978,Mèze,34140,"345 Chemin Du Romany",,43.43157,3.59652,,,,,,,,,,,,,,,,,,
492977,Castelnau-Le-Lez,34000,"1376 Avenue De La Pompignane",,43.61792,3.89759,,,,,,,,,,,,,,,,,,
492975,Molsheim,67120,"10 Route Ecospace",,48.53237,7.5001,,,,,,,,,,,,,,,,,,
492974,Marckolsheim,67390,"Rue De L'Ortenbourg",,48.17322,7.54632,,,,,,,,,,,,,,,,,,
492973,Gunsbach,68140,"10 Rue Des Artisans",,48.04244,7.1614,,,,,,,,,,,,,,,,,,
492972,Morestel,38510,"1050 Rue Paul Claudel",,45.67272,5.48342,,,,,,,,,,,,,,,,,,
492971,Montmélian,73800,"Avenue Du Grésivaudan",,45.49624,6.05101,,,,,,,,,,,,,,,,,,
492967,Gattières,06510,"245 Route De La Baronne",,43.76602,7.19772,,,,,,,,,,,,,,,,,,
492966,Hazebrouck,59190,"249 Rue Notre Dame",,50.73784,2.5457838,,,,,,,,,,,,,,,,,,
492965,Eauze,32800,"75 Avenue Des Pyrénées",,43.8523,0.09724,,,,,,,,,,,,,,,,,,
492964,Landivisiau,29400,"137 Avenue Maréchal Foch",,48.51395,-4.0549,,,,,,,,,,,,,,,,,,
492963,Drusenheim,67410,"Route De Herrlisheim",,48.75368,7.94135,,,,,,,,,,,,,,,,,,
492962,Hautmont,59330,"147 Rue De Louvroil",,50.25673,3.93273,,,,,,,,,,,,,,,,,,
492961,Épernay,51200,"Zone D'Activité Les Forges",,49.025803,3.9527047,,,,,,,,,,,,,,,,,,
492960,Jeumont,59460,"155 Rue Victor Basch",,50.30181,4.10352,,,,,,,,,,,,,,,,,,
492959,Frouard,54390,"Rue De La Vallée",,48.74204,6.15153,,,,,,,,,,,,,,,,,,
492958,Givet,08600,"2 Zone D'Activité Communale De La Route De Beauraing",,50.13271,4.8515,,,,,,,,,,,,,,,,,,
492957,Forbach,57600,"Rue Jean Prouvé",,49.17603,6.8773,,,,,,,,,,,,,,,,,,
492956,Landres,54970,"38 Rue De Verdun",,49.31898,5.79695,,,,,,,,,,,,,,,,,,
492955,Fontenay-Le-Vicomte,91540,"Rue De L'Orme",,48.54925,2.4099,,,,,,,,,,,,,,,,,,
492954,Lanvollon,22290,"37 Rue Des Fontaines",,48.631783,-2.9777894,,,,,,,,,,,,,,,,,,
492952,Guer,56380,"25 Avenue Du Général Leclerc",,47.91002,-2.12406,,,,,,,,,,,,,,,,,,
492951,Janzé,35150,"Rue Louis Blériot",,47.956917,-1.4904253,,,,,,,,,,,,,,,,,,
492950,Esbly,77450,"La Prairie 53 Rue Du Mal Joffre",,48.89712,2.81486,,,,,,,,,,,,,,,,,,
492949,Garges-Lès-Gonesse,95140,"Boulevard De La Muette",,48.97369,2.42333,,,,,,,,,,,,,,,,,,
492948,Gainneville,76700,"262 Rue De La Libération",,49.51869,0.27959,,,,,,,,,,,,,,,,,,
492947,Guitrancourt,78440,"2 Route De Meulan, 2",,48.98944,1.76823,,,,,,,,,,,,,,,,,,
492946,Gravigny,27930,"2 Rue De L'Industrie",,49.05444,1.1677,,,,,,,,,,,,,,,,,,
492944,Laroque-D'Olmes,09300,"Avenue Du 11 Novembre 1918",,42.96368,1.86535,,,,,,,,,,,,,,,,,,
492943,Draguignan,83300,"907 Boulevard Léon Gambetta",,43.54648,6.44411,,,,,,,,,,,,,,,,,,
492941,"La Roche-Sur-Yon",85000,"6 François Cevert",,46.69885,-1.4287,,,,,,,,,,,,,,,,,,
492940,"La Roche-Sur-Yon",85000,"2 Impasse Claudius Petit",,46.64659,-1.43437,,,,,,,,,,,,,,,,,,
492939,Gannat,03800,"12 Avenue Des Capucins",,46.10473,3.19683,,,,,,,,,,,,,,,,,,
492938,Issoudun,36100,"Rue Des Coinchettes, 429",,46.95443,2.01121,,,,,,,,,,,,,,,,,,
492937,Gond-Pontouvre,16160,"390 Route De Paris",,45.68174,0.17644,,,,,,,,,,,,,,,,,,
492935,"Lavaur (Tarn)",81500,"367 Avenue De Cocagne",,43.70615,1.80098,,,,,,,,,,,,,,,,,,
492934,Figeac,46100,"23 Avenue Ratier",,44.6038,2.01257,,,,,,,,,,,,,,,,,,
492933,Feurs,42110,"Chemin Des Sables",,45.72632,4.22824,,,,,,,,,,,,,,,,,,
492932,Hœnheim,67800,"Route De Brumath",,48.620182,7.732322,,,,,,,,,,,,,,,,,,
492931,Eschau,67114,"46 Des Fusiliers Marins",,48.48263,7.73061,,,,,,,,,,,,,,,,,,
492930,Viviers-Du-Lac,73420,"169 Avenue Du Golf",,45.66225,5.90963,,,,,,,,,,,,,,,,,,
492923,Calais,62100,"1175 Avenue Roger Salengro",,50.94349,1.82121,,,,,,,,,,,,,,,,,,
492922,Chocques,62920,"628 Rue De Béthune",,50.53884,2.58811,,,,,,,,,,,,,,,,,,
492921,Comines,59560,"224 Rue D'Armentières",,50.75087,2.98384,,,,,,,,,,,,,,,,,,
492920,Capinghem,59160,"31 Rue Du Grand But",,50.64648,2.97379,,,,,,,,,,,,,,,,,,
492919,Bénesse-Maremne,40230,"1453 Route De Capbreton",,43.62902,-1.39188,,,,,,,,,,,,,,,,,,
492918,Brest,29200,"142 Rue Général Paulet",,48.41474,-4.47685,,,,,,,,,,,,,,,,,,
492917,Denain,59220,"Boulevard Anatole France",,50.31766,3.4090621,,,,,,,,,,,,,,,,,,
492915,Créhange,57690,"1 Rue Du Lavoisier",,49.04881,6.5814,,,,,,,,,,,,,,,,,,
492914,Creutzwald,57150,"4 Rue De Grenoble",,49.19216,6.68367,,,,,,,,,,,,,,,,,,
492913,Conflans-En-Jarnisy,54800,"97 Rue De Verdun",,49.16504,5.84602,,,,,,,,,,,,,,,,,,
492912,Douarnenez,29100,"Chemin De Toubalan",,48.090088,-4.3459187,,,,,,,,,,,,,,,,,,
492910,"Servon (Seine Et Marne)",77170,"2 Rue Denis Papin",,48.70137,2.60254,,,,,,,,,,,,,,,,,,
492909,Combourg,35270,"3 Rue Des Coutures",,48.41846,-1.74963,,,,,,,,,,,,,,,,,,
492908,Colombelles,14460,"Rue Du Bocage",,49.18989,-0.30232,,,,,,,,,,,,,,,,,,
492905,Bonneuil-Sur-Marne,94380,"Avenue Robert Hottinguer",,48.758022,2.4833133,,,,,,,,,,,,,,,,,,
492904,Choisy-Le-Roi,94600,"13 Rue Du Four",,48.7545,2.41118,,,,,,,,,,,,,,,,,,
492903,"Chelles (Seine Et Marne)",77500,"7 Bis 9 Avenue De Sylvie",,48.86983,2.59254,,,,,,,,,,,,,,,,,,
492902,Chilly-Mazarin,91380,"8 Route De Massy",,48.7114,2.30591,,,,,,,,,,,,,,,,,,
492901,"Bagneux (Hauts De Seine)",92200,"6 Place Des Bas Longchamps",,48.79007,2.31237,,,,,,,,,,,,,,,,,,
492900,Bagnolet,93170,"40 Avenue Gambetta",,48.86882,2.41559,,,,,,,,,,,,,,,,,,
492899,Colombes,92700,"292 Rue Président Salvador Allende",,48.92136,2.22956,,,,,,,,,,,,,,,,,,
492898,Conches-En-Ouche,27190,"Rue Jacques Prévert",,48.97371,0.94023,,,,,,,,,,,,,,,,,,
492897,Buchelay,78200,"8 Rue Du Lot",,48.99056,1.67494,,,,,,,,,,,,,,,,,,
492896,Beauvais,60000,"190 Avenue Marcel Dassault",,49.4466,2.09464,,,,,,,,,,,,,,,,,,
492895,Champtercier,04000,"Route De Marseille, 7",,44.07007,6.1794,,,,,,,,,,,,,,,,,,
492894,Beaugency,45190,"72 Avenue De Blois",,47.77227,1.62012,,,,,,,,,,,,,,,,,,
492893,Bordeaux,33000,"44 Lucien Faure",,44.86262,-0.55582,,,,,,,,,,,,,,,,,,
492892,Castelnau-De-Médoc,33480,"17 Route D'Avensan",,45.02832,-0.788,,,,,,,,,,,,,,,,,,
492891,"Blanquefort (Gironde)",33290,"161 Avenue Du 11 Novembre",,44.918034,-0.6270647,,,,,,,,,,,,,,,,,,
492890,Cébazat,63100,"Route Départementale 2009",,45.818222,3.113461,,,,,,,,,,,,,,,,,,
492889,Bourges,18000,"Boulevard De L'Avenir",,47.08346,2.38472,,,,,,,,,,,,,,,,,,
492888,Bourgueil,37140,"12 Avenue Jean Causeret",,47.279,0.16742,,,,,,,,,,,,,,,,,,
492887,Châtellerault,86100,"5 Rue René De La Fouchardière",,46.78823,0.52664,,,,,,,,,,,,,,,,,,
492886,Ayguesvives,31450,"Lieu-Dit Labal Prioul, 1",,43.45064,1.59283,,,,,,,,,,,,,,,,,,
492885,Castelnaudary,11400,"Avenue Des Pyrénées",,43.30073,1.95452,,,,,,,,,,,,,,,,,,
492884,"Châteauneuf (Côte D'Or)",76320,"10 Avenue De L'Homme À La Fenêtre",,43.393093,5.144867,,,,,,,,,,,,,,,,,,
492883,Béziers,34500,"Route De Capestang",,43.3362,3.18291,,,,,,,,,,,,,,,,,,
492881,"Beaucaire (Gard)",30300,"18 Zac Des Miliaires Genestet",,43.814613,4.613111,,,,,,,,,,,,,,,,,,
492880,Davézieux,07340,"1169 Route De Lyon",,45.256355,4.696778,,,,,,,,,,,,,,,,,,
492879,Baccarat,54120,"43 Rue Sainte Catherine",,48.45801,6.74006,,,,,,,,,,,,,,,,,,
492878,Chasse-Sur-Rhône,38670,"90 Chemin Des Roues",,45.57674,4.80614,,,,,,,,,,,,,,,,,,
492877,Barr,67140,"22 Route De Sélestat",,48.40038,7.46464,,,,,,,,,,,,,,,,,,
492876,Crolles,38920,"14 Rue Du Moulin",,45.27441,5.88414,,,,,,,,,,,,,,,,,,
492875,Corbenay,70320,"12 Avenue Albert Thomas",,47.88158,6.29814,,,,,,,,,,,,,,,,,,
492873,Cessy,01170,"111 Chemins Du Journan",,46.30293,6.06687,,,,,,,,,,,,,,,,,,
492872,Audruicq,62370,"738 Avenue Des Allies",,50.86934,2.0701327,,,,,,,,,,,,,,,,,,
492871,Aubenas,07200,"Chemin Du Pialon",,44.6131,4.40675,,,,,,,,,,,,,,,,,,
492869,Aire-Sur-L'Adour,40800,"2505 Avenue De Bordeaux",,43.72941,-0.26708,,,,,,,,,,,,,,,,,,
492868,Agneaux,50180,"1752-1754 Route De Coutances",,49.11075,-1.13182,,,,,,,,,,,,,,,,,,
492867,Villemandeur,45200,"646 Rue De Saint Firmin Des Vignes",,47.9779,2.73624,,,,,,,,,,,,,,,,,,
492866,Arras,62000,"193 Avenue Winston Churchill",,50.29923,2.74049,,,,,,,,,,,,,,,,,,
492865,Amiens,80000,"24 Rue D'Australie",,49.90468,2.27478,,,,,,,,,,,,,,,,,,
492864,Alès,30100,"1019 B Ancien Chemin De Mons",,44.1274,4.1072874,,,,,,,,,,,,,,,,,,
492863,Ahuy,21121,"Avenue Général Touzet Du Vigier",,47.354214,5.0354204,,,,,,,,,,,,,,,,,,
492862,Ambérieu-En-Bugey,01500,"70 Avenue De La Libération",,45.96601,5.3388,,,,,,,,,,,,,,,,,,
492335,"Saint-Raphaël (Var)",83700,"803 Boulevard Pierre Delli-Zotti",,43.43558,6.8093514,,,,,,,,,,,,,,,,,,
492334,Corbie,"80 800","20 Rue Léon Curé",,49.910503,2.5032828,,,,,,,,,,,,,,,,,,
492333,Caussade,82300,"Lieu Dit Grimal",,44.14701,1.5233388,,,,,,,,,,,,,,,,,,
492332,Champigny-Sur-Marne,94500,"1388 Rue De Bernau",,48.81604,2.5335727,,,,,,,,,,,,,,,,,,
492330,Bourg-Achard,27310,"Rue Fernand Lefée",,49.358665,0.8151997,,,,,,,,,,,,,,,,,,
492329,Douai,59500,"1090 Boulevard De La République",,50.378185,3.0802393,,,,,,,,,,,,,,,,,,
492328,Troyes,10000,"12 Boulevard Georges Pompidou",,48.286995,4.080676,,,,,,,,,,,,,,,,,,
492327,Feignies,59750,"32 Rue Lempereur",,50.278828,3.9257457,,,,,,,,,,,,,,,,,,
492253,Marquise,62250,"291 Avenue Ferber",,50.82392,1.70615,,,,,,,,,,,,,,,,,,
492252,"Decines Charpieu",69150,"227 Avenue Franklin Roosevelt",,45.74589,4.9342103,,,,,,,,,,,,,,,,,,
492251,Cluses,74300,"350 Avenue De Châtillon",,46.068615,6.5845394,,,,,,,,,,,,,,,,,,
492250,Mont-De-Marsan,40000,"1361 Avenue Du Marechal Juin",,43.9054,-0.47551805,,,,,,,,,,,,,,,,,,
492249,Saumur,49400,"84Bis Rue De Rouen",,47.271614,-0.06432638,,,,,,,,,,,,,,,,,,
492248,"Beaurepaire (Isère)",38270,"1304 Route De Beaurepaire",,45.340473,5.064636,,,,,,,,,,,,,,,,,,
492089,"Torcy (Saône Et Loire)",71210,"60 Rue D'Autun",,46.76777,4.4503603,,,,,,,,,,,,,,,,,,
492088,Morlaix,29600,"Rue Léonard De Vinci",,48.59143,-3.8256524,,,,,,,,,,,,,,,,,,
492085,Auby,59950,"1 Rue Kamal Toukal",,50.42563,3.0589454,,,,,,,,,,,,,,,,,,
492084,Pouzauges,85700,"Avenue Des Sables",,46.7783,-0.84855,,,,,,,,,,,,,,,,,,
492083,Saint-Jean-D'Illac,33127,"Rue Dauphine, 79",,44.81294,-0.74517,,,,,,,,,,,,,,,,,,
492082,Mulhouse,68100,"22 Rue De Thann",,47.747528,7.308222,,,,,,,,,,,,,,,,,,
492081,Bischheim,67800,"1 Avenue De L'Energie",,48.63066,7.7661834,,,,,,,,,,,,,,,,,,
492013,Joigny,89300,"9001 Rue Des Entrepreneurs",,47.978794,3.3814,,,,,,,,,,,,,,,,,,
492012,Saint-Lizier,09190,"Route De Toulouse",,43.004658,1.1289877,,,,,,,,,,,,,,,,,,
492011,"Boussy St Antoine",91800,"Le Clos D'Auchin",,48.678497,2.5281422,,,,,,,,,,,,,,,,,,
492010,"Vitrolles (Bouches Du Rhône)",13127,"1 Avenue Jean Monnet",,43.42321,5.2866106,,,,,,,,,,,,,,,,,,
492009,Graulhet,81300,"Boulevard Georges Ravari",,43.766453,1.9793617,,,,,,,,,,,,,,,,,,
492008,Coursan,11110,"55 Avenue De Toulouse",,43.229313,3.049752,,,,,,,,,,,,,,,,,,
492007,Vitry-Le-François,51300,"30 Route De Vitry En Perthois",,48.7313,4.598903,,,,,,,,,,,,,,,,,,
492006,Lannoy,59390,"100 Rue Stein Boutemy",,50.66848,3.2092597,,,,,,,,,,,,,,,,,,
492005,Cambrai,59400,"68 Avenue De Valenciennes",,50.180256,3.2482173,,,,,,,,,,,,,,,,,,
492004,"Achères (Yvelines)",78260,"26 Rue Des Communes",,48.962833,2.0593853,,,,,,,,,,,,,,,,,,
492003,Bellac,87300,"9 Avenue René Coty",,46.127163,1.0536863,,,,,,,,,,,,,,,,,,
490932,Gressy,77410,"10 Rue Ernest Sarron",,48.952366,2.6673188,,,,,,,,,,,,,,,,,,
490931,Mauguio,34130,"42 Route De Baillargues",,43.62504,4.011839,,,,,,,,,,,,,,,,,,
489662,Marmoutier,67440,"1004 Rd",,48.70673,7.3725,,,,,,,,,,,,,,,,,,
489661,Cornebarrieu,31700,"Avenue De Toulouse",,43.651657,1.3286517,,,,,,,,,,,,,,,,,,
489536,Marseille,13012,"148 Avenue Des Peintres Roux",,43.30055,5.475393,,,,,,,,,,,,,,,,,,
489535,Yvré-L'Évêque,72530,"23 Route De Paris",,48.001823,0.24578775,,,,,,,,,,,,,,,,,,
488427,Coutances,50200,"41 Avenue De La Division Leclerc",,49.05798,-1.4383,,,,,,,,,,,,,,,,,,
488426,Paris,75013,"58 Rue Du Dessous Des Berges",,48.827515,2.3747067,,,,,,,,,,,,,,,,,,
488425,Saint-Amand-Les-Eaux,59230,"125 Rue Henri Durre",,50.4407,3.4291196,,,,,,,,,,,,,,,,,,
488267,Freyming-Merlebach,57800,"2 Rue De Metz",,49.14205,6.813437,,,,,,,,,,,,,,,,,,
488266,Tonneins,47400,"Avenue Pierre Mendès France",,44.39839,0.30109817,,,,,,,,,,,,,,,,,,
488265,Breuil-Magné,17300,"17 Avenue Colonel Fuller",,45.949883,-0.9417208,,,,,,,,,,,,,,,,,,
486416,Perpignan,66000,"1850 Avenue Du Languedoc",,42.73754,2.89205,,,,,,,,,,,,,,,,,,
486415,Beaune,21200,"7 Rue Des Vérottes",,47.02255,4.83138,,,,,,,,,,,,,,,,,,
486414,Autun,71400,"94 Avenue De La République",,46.962322,4.3117065,,,,,,,,,,,,,,,,,,
486413,Charmes,88130,"55 Rue René Didierjean",,48.369644,6.281657,,,,,,,,,,,,,,,,,,
486403,Hesdigneul-Lès-Béthune,62700,"1050 Rue Eric Tabarly",,50.49104,2.58572,,,,,,,,,,,,,,,,,,
486402,Brive-La-Gaillarde,19100,"39 Avenue Abbe Jean Alvitre",,45.152905,1.5093644,,,,,,,,,,,,,,,,,,
486401,Annemasse,74100,"18 18 Roue Des Vallées",,46.193073,6.2424994,,,,,,,,,,,,,,,,,,
486279,Neufchâteau,88300,"930 Avenue De La Division Leclerc",,48.36768,5.70394,,,,,,,,,,,,,,,,,,
486277,Sarre-Union,67260,"51 Rue De Phalsbourg",,48.93348,7.0900607,,,,,,,,,,,,,,,,,,
486276,Sélestat,67600,"32 Route De Colmar",,48.25203,7.4386344,,,,,,,,,,,,,,,,,,
486275,Lourdes,65100,"45A Avenue Alexandre Marquis",,43.106308,-0.03976548,,,,,,,,,,,,,,,,,,
486274,"La Ciotat",13600,"87 Chemin De La Pépinière",,43.1894,5.602282,,,,,,,,,,,,,,,,,,
486272,Calais,62100,"367 Avenue De Saint Exupery",,50.948036,1.9176644,,,,,,,,,,,,,,,,,,
486270,Marolles-En-Hurepoix,91630,"Rue Panhard Et Levassor",,48.578434,2.2968605,,,,,,,,,,,,,,,,,,
486258,Cherbourg-Octeville,50100,"55 Avenue Amiral Lemonnier",,49.634327,-1.6057631,,,,,,,,,,,,,,,,,,
486257,Vizille,38220,"151 Rue Des Forges",,45.07773,5.7682753,,,,,,,,,,,,,,,,,,
486208,Saint-Étienne,42000,"2 Rue Marcel Proust",,45.40669,4.3825,,,,,,,,,,,,,,,,,,
486207,Firminy,42700,"1 Rue De L'Alcazar",,45.395966,4.2923784,,,,,,,,,,,,,,,,,,
486206,Gap,05000,"90 Avenue D'Embrun",,44.568344,6.101301,,,,,,,,,,,,,,,,,,
486205,Metz,57070,"43 Rue Des Drapiers",,49.11744,6.24905,,,,,,,,,,,,,,,,,,
486204,Hettange-Grande,57330,"3 Rue Charles Ferdinand",,49.414726,6.1383014,,,,,,,,,,,,,,,,,,
486203,Bagnères-De-Luchon,31110,"18 Rue Clément Ader",,42.79816,0.59780145,,,,,,,,,,,,,,,,,,
486202,"Vire (Calvados)",14500,"45 Rue De Caen",,48.85771,-0.87831,,,,,,,,,,,,,,,,,,
486201,Laon,02000,"161 Avenue Pierre Mendès France",,49.580383,3.6440096,,,,,,,,,,,,,,,,,,
486199,Paris,75014,"210-212 Avenue Du Maine",,48.829723,2.3257546,,,,,,,,,,,,,,,,,,
478463,Langres,52200,"34 Route De Dijon",,47.84252,5.33258,,,,,,,,,,,,,,,,,,
478458,Neuville-De-Poitou,86170,"41 Rue Alphonse Plault",,46.684113,0.25315747,,,,,,,,,,,,,,,,,,
478453,Mehun-Sur-Yèvre,18500,"118R Avenue Raoul Aladenize",,47.14143,2.23658,,,,,,,,,,,,,,,,,,
476508,Blaye,33390,"Lieudit Chardonnet",,45.12934,-0.64764,,,,,,,,,,,,,,,,,,
476503,Seclin,59113,"30 Route De Lille",,50.558434,3.035019,,,,,,,,,,,,,,,,,,
474758,Écouis,27440,"Route Nationale 14",,49.307606,1.4397552,,,,,,,,,,,,,,,,,,
474753,Dreux,28100,"122 Avenue Du Général Leclerc",,48.742317,1.3892436,,,,,,,,,,,,,,,,,,
474573,Bachant,59138,"5 Rue De Maubeuge",,50.206875,3.8524003,,,,,,,,,,,,,,,,,,
474403,Orange,84100,"105 Avenue De L'Europe",,44.119106,4.841538,,,,,,,,,,,,,,,,,,
474398,Châteaubernard,16100,"60 Avenue D Angoulême",,45.6831,-0.29896778,,,,,,,,,,,,,,,,,,
473278,Albert,80300,"178 Avenue Du Général Faidherbe",,50.008057,2.6671607,,,,,,,,,,,,,,,,,,
