store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
203260,Moixent,46640,"Pol. Ind. Jaime 1ºC/Rosa de los vie s/n",,38.87433,-0.75209,,,,,,,,,,,,,,,,,,
203259,Alzira,46600,"Cami dels Gremis, 6",,39.16481,-0.42439,,,,,,,,,,,,,,,,,,
203258,Ontinyent,46870,"Av. del Textil 2",,38.82591,-0.59393,,,,,,,,,,,,,,,,,,
203257,Bocairent,46880,"Pol. Ind. El Regadío-C/Comarca de L s/n",,38.76532,-0.61213,,,,,,,,,,,,,,,,,,
203256,Segorbe,12400,"Esperanza 22",,39.85335,-0.49142,,,,,,,,,,,,,,,,,,
203255,Castellón,12006,"Av. de Alcora 33",,39.98578,-0.05258,,,,,,,,,,,,,,,,,,
203254,Segorbe,12400,"Jerica 2",,39.8465,-0.4886,,,,,,,,,,,,,,,,,,
203253,Alcora,12110,"Avda. de Castellón 40",,40.1334,-0.27739,,,,,,,,,,,,,,,,,,
203252,Morella,12300,"Pol. Ind. Les Casetes Nv. 49-51",,40.61842,-0.09694,,,,,,,,,,,,,,,,,,
203251,Almazora,12550,"Santa Quiteria 232",,39.94767,-0.06972,,,,,,,,,,,,,,,,,,
203250,Cabanes,12180,"Av. España 1",,40.14795,0.03312,,,,,,,,,,,,,,,,,,
203249,Vinaros,12500,"Partida Capsaes 4",,40.46421,0.4633,,,,,,,,,,,,,,,,,,
203248,Burriana,12530,"Ctra. Nules Km. 1,3 103 Nave A",,39.88585,-0.09192,,,,,,,,,,,,,,,,,,
203247,"Vila Real",12540,"Senda Pescadors 11",,39.94138,-0.11013,,,,,,,,,,,,,,,,,,
203246,Vila-Real,12540,"Ctra. Vila-Real-Onda KM 1,5 Cmno.1 4",,39.94507,-0.12408,,,,,,,,,,,,,,,,,,
203245,"Vall de Uxo",12600,"Molino Marco s/n",,39.82238,-0.21959,,,,,,,,,,,,,,,,,,
203244,Traiguera,12330,"Vinaroz-Morella Km 16",,40.46799,0.47473,,,,,,,,,,,,,,,,,,
203243,Onda,12200,"Plaza Raval de Sant Josep 11",,39.96177,-0.2641,,,,,,,,,,,,,,,,,,
203242,Castellón,12005,"Pol. Ind. Fadrell - C/ Barranco de s/n",,39.96747,-0.0559,,,,,,,,,,,,,,,,,,
203241,Novelda,03660,"Almoina 35",,38.3825,-0.76459,,,,,,,,,,,,,,,,,,
203240,Cocentaina,03820,"Avda.. Alicante 9 A",,38.73862,-0.43845,,,,,,,,,,,,,,,,,,
203239,Teulada,03725,"El Gremis 17",,38.72966,0.09277,,,,,,,,,,,,,,,,,,
203238,Benissa,03720,"Polg.Ind. La pedrera C/ Nobel 5",,38.72769,0.07698,,,,,,,,,,,,,,,,,,
203237,Alicante,03006,"Rosa de los Vientos 22",,38.35221,-0.53996,,,,,,,,,,,,,,,,,,
203236,"San Vicente de Raspeig",03690,"De la Huerta 122",,38.41023,-0.51633,,,,,,,,,,,,,,,,,,
203235,Elche,03204,"Av. Llauradors, 5 Local",,38.25337,-0.70423,,,,,,,,,,,,,,,,,,
203234,Javea,03730,"Ctra. Javea-Gta s/n",,38.77999,0.15177,,,,,,,,,,,,,,,,,,
203233,Calpe,03710,"País Valencia ,CC Plaza Central 2",,38.64596,0.0492,,,,,,,,,,,,,,,,,,
203232,Elche,03203,"Fray Luis de León 11",,38.25842,-0.69666,,,,,,,,,,,,,,,,,,
203231,Ondara,03760,"Av. Alicante 94",,38.82124,0.0225,,,,,,,,,,,,,,,,,,
203230,Pego,03780,"Pol. Ind. Sector 2 - Av. Denia 100",,38.84399,-0.10422,,,,,,,,,,,,,,,,,,
203229,Torrevieja,03181,"Ronda Don César Cánovas Girada 3 Ba s/n",,37.9824,-0.68899,,,,,,,,,,,,,,,,,,
203228,Jacarilla,03310,"Av. La Paz s/n",,38.06134,-0.86858,,,,,,,,,,,,,,,,,,
203227,Villena,03400,"José Luis Bueno Fernández 9",,38.64417,-0.87025,,,,,,,,,,,,,,,,,,
203226,Benidorm,03501,"Razafa 49",,38.53878,-0.12961,,,,,,,,,,,,,,,,,,
203225,Finestrat,03509,"Campello Nave 10",,38.53664,-0.18238,,,,,,,,,,,,,,,,,,
203224,"San Juan de Alicante",03550,"Pz. de la Constitución 7",,38.39564,-0.43373,,,,,,,,,,,,,,,,,,
203223,"Bonanza (Raiguero de)",03311,"Calle la Carretera 43",,38.07911,-1.00971,,,,,,,,,,,,,,,,,,
203222,"Bonanza (Raiguero De)",03311,"Ctra. Nacional 340 6",,38.1062,-0.93216,,,,,,,,,,,,,,,,,,
203221,Beneixama,03460,"Av. de La Casilla s/n",,38.70152,-0.74608,,,,,,,,,,,,,,,,,,
203220,"Banyeres de Mariola",03450,"Les Molines 40-B",,38.71533,-0.65952,,,,,,,,,,,,,,,,,,
203219,Denia,03700,"Pol. Ind. SanCarlos-Ptda. Madriguer ",,38.83671,0.0927,,,,,,,,,,,,,,,,,,
203218,Elda,03600,"San José de Calasanz 28",,38.47898,-0.80032,,,,,,,,,,,,,,,,,,
203217,Javea,03730,"C/ María Rosa Guardiola 10",,38.78625,0.16327,,,,,,,,,,,,,,,,,,
203216,Ondara,03760,"Doctor Fleming 52",,38.82959,0.01477,,,,,,,,,,,,,,,,,,
203215,Altea,03590,"Partida Cap Blanc, 70 Local 7",,38.58347,-0.06773,,,,,,,,,,,,,,,,,,
203214,"Callosa D'en Sarria",03510,"San Isidro 3",,38.65022,-0.12051,,,,,,,,,,,,,,,,,,
203213,Castalla,03420,"La Colonia 3",,38.60226,-0.66772,,,,,,,,,,,,,,,,,,
203212,Orba,03790,"Av. de Pego 15",,38.78239,-0.06315,,,,,,,,,,,,,,,,,,
203211,Almorox,45900,"Ctra.Toledo - Avila 9",,40.23351,-4.39208,,,,,,,,,,,,,,,,,,
203210,Gerindote,45518,"Ctra. Torrijos, Polg. Jessica 31/32",,39.89959,-4.34543,,,,,,,,,,,,,,,,,,
203209,"Mora de Toledo",45400,"Av. del Olivo 111",,39.68768,-3.76633,,,,,,,,,,,,,,,,,,
203208,Carranque,45216,"Pol. Ind. Alto del Pradillo C/ Hie s/n",,40.18252,-3.88609,,,,,,,,,,,,,,,,,,
203207,Ocaña,45300,"Cabañas 10",,39.954,-3.50297,,,,,,,,,,,,,,,,,,
203206,Escalona,45910,"Av. Peñafiel 39",,40.16718,-4.40574,,,,,,,,,,,,,,,,,,
203205,Illescas,45200,"Paseo de la estación 13",,40.12628,-3.84899,,,,,,,,,,,,,,,,,,
203204,Toledo,45007,"Pol. Ind. Jarama 92",,39.8727,-3.95002,,,,,,,,,,,,,,,,,,
203203,"Quintanar de La Orden",45800,"Av. IV Centenario 12",,39.59299,-3.04772,,,,,,,,,,,,,,,,,,
203202,"Talavera de La Reina",45600,"Ronda del Canillo 23",,39.95748,-4.82936,,,,,,,,,,,,,,,,,,
203201,"Navalmoral de la Mata",10300,"Antonio Concha 68",,39.89037,-5.53753,,,,,,,,,,,,,,,,,,
203200,"Talavera de la Reina",45600,"P.I. Creta, Av.. Ciud. De Plasencia s/n",,39.9575,-4.82899,,,,,,,,,,,,,,,,,,
203199,Consuegra,45700,"Yebenes 2",,39.4662,-3.61655,,,,,,,,,,,,,,,,,,
203198,"El Casar",19170,"Avenida de la Industria , 21 - Nave 1 ",,40.7007,-3.42768,,,,,,,,,,,,,,,,,,
203197,Mondéjar,19110,"Avda. Constitución 27",,40.32366,-3.10304,,,,,,,,,,,,,,,,,,
203196,Guadalajara,19004,"C/ Francisco Aritio 117 Nave37",,40.62735,-3.19677,,,,,,,,,,,,,,,,,,
203195,Sacedón,19120,"Ctra. N-320 s/n",,40.48545,-2.73216,,,,,,,,,,,,,,,,,,
203194,Jadraque,19240,"Zumacar 3",,40.92456,-2.92928,,,,,,,,,,,,,,,,,,
203193,"Albalate de Zorita",19117,"De la Fuente 42",,40.30671,-2.8428,,,,,,,,,,,,,,,,,,
203192,Siguenza,19250,"Polg. La Chopera Nave 4",,41.06707,-2.64623,,,,,,,,,,,,,,,,,,
203191,Siguenza,19250,"Pz. D. Hilario Yaben 2",,41.06802,-2.64386,,,,,,,,,,,,,,,,,,
203190,"Molina de Aragon",19300,"Subida al Coso 1",,40.84347,-1.88506,,,,,,,,,,,,,,,,,,
203189,Tarancón,16400,"Rocinante Polg.Ind.Tarancón Sur 18",,40.01052,-3.00745,,,,,,,,,,,,,,,,,,
203188,"Villamayor de Santiago",16415,"Av. Juan Carlos I 26",,39.73467,-2.92574,,,,,,,,,,,,,,,,,,
203187,Minglanilla,16260,"Amadeo I 26",,39.49646,-1.579,,,,,,,,,,,,,,,,,,
203186,"El Provencio",16670,"Av. de La Libertad 6",,39.37564,-2.57036,,,,,,,,,,,,,,,,,,
203185,Torrente,46900,"C/Masia del Juez 29",,39.43796,-0.49282,,,,,,,,,,,,,,,,,,
203184,Paterna,46980,"c/ Ciudad de Lliria 60",,39.51316,-0.45996,,,,,,,,,,,,,,,,,,
203183,Landete,16330,"Sol 1",,39.90618,-1.36658,,,,,,,,,,,,,,,,,,
203182,Tarancón,16400,"Rey Juan Carlos I 50",,40.00627,-3.00551,,,,,,,,,,,,,,,,,,
203181,Cuenca,16004,"Cervantes 26",,40.07023,-2.13647,,,,,,,,,,,,,,,,,,
203180,Iniesta,16235,"Ruizdíaz 12",,39.44084,-1.74925,,,,,,,,,,,,,,,,,,
203179,Valdepeñas,13300,"Avda. de los Estudiantes 102",,38.77479,-3.39917,,,,,,,,,,,,,,,,,,
203178,"Ciudad Real",13005,"Ctra. Piedrabuena N-430",,38.97278,-3.97188,,,,,,,,,,,,,,,,,,
203177,Malagón,13420,"Paseo Estación 4",,39.16999,-3.85593,,,,,,,,,,,,,,,,,,
203176,"Villanueva de los Infantes",13320,"Paseo de las Cooperativas 5",,38.73674,-3.01974,,,,,,,,,,,,,,,,,,
203175,Manzanares,13200,"Polg. Ind. Manzanares, C/ XIV P-28",,39.01497,-3.36423,,,,,,,,,,,,,,,,,,
203174,"Campo de Criptana",13610,"Virgen 46",,39.40526,-3.12556,,,,,,,,,,,,,,,,,,
203173,"Alcazar de San Juan",13600,"Toledo 9",,39.39363,-3.21399,,,,,,,,,,,,,,,,,,
203172,"Alcazar de San Juan",13600,"Pol. Ind. Alces C/ Garnacha 15",,39.40623,-3.22175,,,,,,,,,,,,,,,,,,
203171,Torrenueva,13740,"Ctra. Valdepeñas s/n",,38.64206,-3.36126,,,,,,,,,,,,,,,,,,
203170,Puertollano,13500,"Gran Capitán 18",,38.68432,-4.10561,,,,,,,,,,,,,,,,,,
203169,"Ciudad Real",13005,"P.A.Ctra. Carrión-Av. Alfred Nobel s/n",,38.98517,-3.90543,,,,,,,,,,,,,,,,,,
203168,Albacete,02007,"Avda.Gregorio Arcos 46",,39.01966,-1.88411,,,,,,,,,,,,,,,,,,
203167,Barrax,02639,"Rosa del Azafran, parcela M 7D",,39.04458,-2.20146,,,,,,,,,,,,,,,,,,
203166,"Casas Ibañez",02200,"Ctra. Albacete N 68",,39.28485,-1.47404,,,,,,,,,,,,,,,,,,
203165,Almansa,02640,"Aniceto Coloma 60",,38.87007,-1.1002,,,,,,,,,,,,,,,,,,
203164,"La Roda",02630,"Pol. Ind. El Salvador, Av. 4 20",,39.17558,-2.18433,,,,,,,,,,,,,,,,,,
203163,Hellin,02400,"C/ Camino de las Columnas 7",,38.51226,-1.70833,,,,,,,,,,,,,,,,,,
203162,"Quintanar del Rey",16220,"Larga 108",,39.34737,-1.93032,,,,,,,,,,,,,,,,,,
203161,Albacete,02007,"Pol. Ind. Campollano - C/ F 15",,39.01791,-1.88272,,,,,,,,,,,,,,,,,,
203160,"San Sebastian De Los Reyes",28700,"Carretera Antigua De Burgos Km 20,500",,40.56534,-3.6044,,,,,,,,,,,,,,,,,,
203159,"Colmenar Viejo",28770,"Menor, 4-Nave 14 - Pg. Ind. La Mina ",,40.66265,-3.77105,,,,,,,,,,,,,,,,,,
203158,"Villa del Prado",28630,"Juan María Leonet Zabala 29",,40.27492,-4.31187,,,,,,,,,,,,,,,,,,
203157,"Nuevo Baztán",28514,"Pol. Ind. Las Eras Parcela 20-21",,40.3665,-3.24359,,,,,,,,,,,,,,,,,,
203156,"Navas Del Rey",28695,"Colmerar del Arroyo 22",,40.38629,-4.24567,,,,,,,,,,,,,,,,,,
203155,Leganés,28917,"(La Fortuna) - C/ Elvas 5",,40.36146,-3.78127,,,,,,,,,,,,,,,,,,
203154,"Arganda del Rey",28500,"Av. Finanzauto 13-15",,40.30471,-3.46838,,,,,,,,,,,,,,,,,,
203153,Torrelodones,28250,"Los Angeles 9 Local 3",,40.5776,-3.92999,,,,,,,,,,,,,,,,,,
203152,Madrid,28045,"Paseo de las Delicias 46",,40.40138,-3.69411,,,,,,,,,,,,,,,,,,
203151,"Villaviciosa de Odón",28670,"Avda.del Príncipe de Asturias 103/105",,40.3549,-3.90109,,,,,,,,,,,,,,,,,,
203150,Arroyomolinos,28939,"C/ Fresadores 34",,40.30296,-3.90463,,,,,,,,,,,,,,,,,,
203149,"Villanueva de la Cañada",28691,"Navarra 1",,40.43998,-4.00156,,,,,,,,,,,,,,,,,,
203148,Galapagar,28260,"Guadarrama 12",,40.57876,-4.00393,,,,,,,,,,,,,,,,,,
203147,"Collado Villalba",28400,"Honorio Lozano 10",,40.6302,-4.00409,,,,,,,,,,,,,,,,,,
203146,Villalba,28400,"Pol. Ind. P-29 - C/ Azuela 65",,40.62648,-4.02069,,,,,,,,,,,,,,,,,,
203145,"San Martín de Valdeiglesias",28680,"Pol. Ind. C/ Cesteros 3",,40.36056,-4.40983,,,,,,,,,,,,,,,,,,
203144,Alpedrete,28430,"Talleres 1 Local 7",,40.65669,-4.02483,,,,,,,,,,,,,,,,,,
203143,Valdemoro,28342,"Tenerías 40",,40.19743,-3.67732,,,,,,,,,,,,,,,,,,
203142,"Robledo de Chavela",28294,"Mayoral 6 y 8",,40.50501,-4.23452,,,,,,,,,,,,,,,,,,
203141,"Boadilla del Monte",28660,"P.E. Prado del Espino-C/ Impresores ",,40.40732,-3.87616,,,,,,,,,,,,,,,,,,
203140,"Torres de la Alameda",28813,"C/ Federico García Lorca 24",,40.40618,-3.3667,,,,,,,,,,,,,,,,,,
203139,Madrid,28033,"Pinar del rey 21 post",,40.47158,-3.65448,,,,,,,,,,,,,,,,,,
203138,Fuenlabrada,28944,"Almanzor 4",,40.27514,-3.80605,,,,,,,,,,,,,,,,,,
203137,"Campo Real",28510,"Ctra. Villar del Olmo 60",,40.33911,-3.37329,,,,,,,,,,,,,,,,,,
203136,Aranjuez,28300,"Ctra. de Madrid 11",,40.04045,-3.60742,,,,,,,,,,,,,,,,,,
203135,"Colmenar de Oreja",28380,"c/Malcasado 50",,40.11133,-3.38839,,,,,,,,,,,,,,,,,,
203134,"Perales de Tajuña",28540,"Mayor Baja 41",,40.23264,-3.3517,,,,,,,,,,,,,,,,,,
203133,"Rivas Vaciamadrid",28522,"Pol. Ind. Santa Ana - Carretilla 8",,40.35326,-3.54506,,,,,,,,,,,,,,,,,,
203132,"Soto del Real",28791,"De la Sierra 1",,40.75228,-3.7904,,,,,,,,,,,,,,,,,,
203131,Madrid,28021,"Av. Real de Pinto 87 M-2 N-G",,40.33616,-3.71091,,,,,,,,,,,,,,,,,,
203130,"Villaviciosa de Odón",28670,"Av. P. de Asturias 34",,40.35653,-3.90213,,,,,,,,,,,,,,,,,,
203129,Rascafría,28740,"Av. del Valle 39",,40.91286,-3.86647,,,,,,,,,,,,,,,,,,
203128,"Alcalá de Henares",28806,"Louis Pasteur 1",,40.49184,-3.38679,,,,,,,,,,,,,,,,,,
203127,Aravaca,28023,"Marqués de Camarines 7",,40.45867,-3.78353,,,,,,,,,,,,,,,,,,
203126,"Boadilla del Monte",28660,"C.C. Jiraldo II - C/Trujillo 2",,40.40528,-3.88299,,,,,,,,,,,,,,,,,,
203125,"Pozuelo de Alarcón",28223,"Luis Béjar 30",,40.43651,-3.81598,,,,,,,,,,,,,,,,,,
203124,Madrid,28025,"Batalla de Torrijos 23",,40.38457,-3.74083,,,,,,,,,,,,,,,,,,
203123,Alcobendas,28100,"Trasradio 14",,40.54264,-3.64224,,,,,,,,,,,,,,,,,,
203122,"Las Rozas",28230,"Real 38",,40.49038,-3.86962,,,,,,,,,,,,,,,,,,
203121,"El Escorial",28280,"Alfonso XII 14",,40.58459,-4.13119,,,,,,,,,,,,,,,,,,
203120,Brunete,28690,"C/ Real de San Sebastian 42",,40.39769,-3.99439,,,,,,,,,,,,,,,,,,
203119,"Boadilla del Monte",28660,"Ctra. Majadahonda 36-38",,40.40697,-3.87923,,,,,,,,,,,,,,,,,,
203118,"Torrejón de Ardoz",28850,"Ctra. Loeches-Torrejón 84",,40.44423,-3.46577,,,,,,,,,,,,,,,,,,
203117,Ajalvir,28864,"Pol. Ind. El Arroyo - Zona Verde 2",,40.51429,-3.48109,,,,,,,,,,,,,,,,,,
203116,"Los Negrales-Alpedrete",28430,"Av. Reina Victoria 24",,40.63849,-4.02491,,,,,,,,,,,,,,,,,,
203115,Madrid,28035,"Av. Cardenal Herrera Oria 283",,40.47887,-3.72548,,,,,,,,,,,,,,,,,,
203114,"Arganda del Rey",28500,"Av. de Madrid 13 y 15",,40.30478,-3.45756,,,,,,,,,,,,,,,,,,
203113,"Alcalá de Henares",28802,"Av. Madrid 68",,40.4739,-3.40398,,,,,,,,,,,,,,,,,,
203112,"Robledo de Chavela",28294,"Antonio Rincon 3",,40.50287,-4.2381,,,,,,,,,,,,,,,,,,
203111,"El Molar",28710,"Pocito 33",,40.73018,-3.5805,,,,,,,,,,,,,,,,,,
203110,"Becerril de La Sierra",28490,"Av. José Antonio 101",,40.72389,-3.98191,,,,,,,,,,,,,,,,,,
203109,Pozuelo,28223,"Trav. de la Tahona - Cºde Las Huert s/n",,40.43773,-3.81715,,,,,,,,,,,,,,,,,,
203108,"Las Rozas",28232,"Pol. Ind. Európolis C/ Paris 18",,40.51772,-3.91646,,,,,,,,,,,,,,,,,,
203107,Madrid,28028,"Bocángel 53",,40.42555,-3.6629,,,,,,,,,,,,,,,,,,
203106,"Roales del Pan",49192,"C/ La Vega s/n",,41.55343,-5.77008,,,,,,,,,,,,,,,,,,
203105,Toro,49800,"Pol. Ind. Norte Parcela 9-10",,41.5223,-5.39244,,,,,,,,,,,,,,,,,,
203104,Alcañices,49500,"Ctra. Rabanales 6",,41.70042,-6.34369,,,,,,,,,,,,,,,,,,
203103,Benavente,49600,"Santa Cruz 17",,42.003,-5.67544,,,,,,,,,,,,,,,,,,
203102,Peñafiel,47300,"Av. Escalona 38",,41.60219,-4.11479,,,,,,,,,,,,,,,,,,
203101,"Medina del Campo",47400,"Maldonado 16",,41.30948,-4.91398,,,,,,,,,,,,,,,,,,
203100,Burgos,09007,"Alcalde Martin Cobos Naves S.Miguel 53",,42.35532,-3.6498,,,,,,,,,,,,,,,,,,
203099,Valladolid,47008,"Av. Madrid 46",,41.61297,-4.72743,,,,,,,,,,,,,,,,,,
203098,Iscar,47420,"Ctra. Iscar a Olmedo - C/ Bolivia 4",,41.35536,-4.54614,,,,,,,,,,,,,,,,,,
203097,"Tudela de Duero",47320,"Ronda de San Esteban 21",,41.58229,-4.58046,,,,,,,,,,,,,,,,,,
203096,Valladolid,47012,"Estaño 31",,41.61847,-4.70735,,,,,,,,,,,,,,,,,,
203095,Iscar,47420,"(Apdo. 66) - Av. San Miguel 69",,41.35721,-4.5449,,,,,,,,,,,,,,,,,,
203094,Agreda,42100,"Venerable 41",,41.85439,-1.92207,,,,,,,,,,,,,,,,,,
203093,"Burgo de Osma",42300,"Acosta 17",,41.58915,-3.06482,,,,,,,,,,,,,,,,,,
203092,Soria,42005,"Pol. Ind. Las Casas C/Travesia E, Parc.R75",,41.76817,-2.4714,,,,,,,,,,,,,,,,,,
203091,Riaza,40500,"Arroyo Maximartín 2",,41.27673,-3.48687,,,,,,,,,,,,,,,,,,
203090,Cantalejo,40320,"Ctra. Aranda KM. 51",,41.26488,-3.92896,,,,,,,,,,,,,,,,,,
203089,Segovia,40195,"Gremio de los Canteros 89",,40.90539,-4.11475,,,,,,,,,,,,,,,,,,
203088,Valladolid,47008,"Vázquez de Menchaca 42",,41.61824,-4.73598,,,,,,,,,,,,,,,,,,
203087,"Nava de La Asunción",40450,"La Iglesia 2",,41.15657,-4.48848,,,,,,,,,,,,,,,,,,
203086,"Valverde del Majano",40140,"Sauce 21",,40.9574,-4.20695,,,,,,,,,,,,,,,,,,
203085,Cuellar,40200,"Crta. de Peñafiel 7",,41.4047,-4.30674,,,,,,,,,,,,,,,,,,
203084,Fuentepelayo,40260,"Ctra. de Aguilafuente 15",,41.22393,-4.16745,,,,,,,,,,,,,,,,,,
203083,Bejar,37700,"28 de Septiembre 23 Bajo",,40.3877,-5.76414,,,,,,,,,,,,,,,,,,
203082,Salamanca,37008,"Av. de Lasalle 192 Nave 6",,40.95493,-5.69278,,,,,,,,,,,,,,,,,,
203081,"Los Villares de la Reina",37184,"Pol.Villares c/Ronda de Marte 84",,40.99744,-5.65016,,,,,,,,,,,,,,,,,,
203080,"Ciudad Rodrigo",37500,"Gral. Pando 4",,40.59729,-6.53533,,,,,,,,,,,,,,,,,,
203079,Guardo,34880,"Mayor 50",,42.78903,-4.84744,,,,,,,,,,,,,,,,,,
203078,"Aguilar de Campoo",34800,"Av. de Ronda 72-74",,42.79346,-4.25649,,,,,,,,,,,,,,,,,,
203077,"Cervera de Pisuerga",34840,"Matías Barrio y Mier 11",,42.86403,-4.49789,,,,,,,,,,,,,,,,,,
203076,Palencia,34002,"C/ Estrada 4",,42.00755,-4.52937,,,,,,,,,,,,,,,,,,
203075,Saldaña,34100,"Ricardo Cortes 25 bjo",,42.52356,-4.73459,,,,,,,,,,,,,,,,,,
203074,Palencia,34004,"C/ Extremadura 21",,42.00368,-4.51761,,,,,,,,,,,,,,,,,,
203073,"Herrera de Pisuerga",34400,"Santa Ana s/n",,42.59465,-4.33058,,,,,,,,,,,,,,,,,,
203072,Sahagun,24320,"Flora Florez 20",,42.37069,-5.03178,,,,,,,,,,,,,,,,,,
203071,Cacabelos,24540,"c/ El Foyo 15",,42.60037,-6.73316,,,,,,,,,,,,,,,,,,
203070,"La Bañeza",24750,"Francisco Quevedo 8 bajo",,42.30337,-5.89612,,,,,,,,,,,,,,,,,,
203069,León,24009,"Pol. Ind. León - C/ Riello 24",,42.58112,-5.59324,,,,,,,,,,,,,,,,,,
203068,Cistierna,24800,"Av. Constitución 113",,42.80447,-5.1289,,,,,,,,,,,,,,,,,,
203067,Astorga,24700,"Doctor Redondo Florez 12",,42.46033,-6.05685,,,,,,,,,,,,,,,,,,
203066,Ponferrada,24402,"Gran Vía Reino de León 42 bajo",,42.55275,-6.59736,,,,,,,,,,,,,,,,,,
203065,Rodanillo,24318,"Ctra. de Toreno Km 2,800",,42.64316,-6.44435,,,,,,,,,,,,,,,,,,
203064,"Sala de los Infantes",09600,"Gonzálo Gustios 2",,42.02165,-3.28499,,,,,,,,,,,,,,,,,,
203063,Burgos,09007,"Pol. Ind. Pentasa 3 Nave 46-",,42.35325,-3.65956,,,,,,,,,,,,,,,,,,
203062,"Aranda de Duero",09400,"Valladolid 28",,41.66802,-3.70752,,,,,,,,,,,,,,,,,,
203061,Burgos,09007,"C/ La Lora, 8-P.I.Gamonal-Villayuda ",,42.34983,-3.65351,,,,,,,,,,,,,,,,,,
203060,"Medina de Pomar",09500,"La Coruña 38",,42.9448,-3.48231,,,,,,,,,,,,,,,,,,
203059,"Miranda de Ebro",09200,"Ctra. Bilbao 22",,42.69231,-2.94858,,,,,,,,,,,,,,,,,,
203058,"Maltrana de Mena",09586,"Bº Las Islas Km 103",,43.16192,-3.27345,,,,,,,,,,,,,,,,,,
203057,"San Leonardo de Yagüe",42140,"San Miguel 9",,41.83196,-3.05554,,,,,,,,,,,,,,,,,,
203056,"Quintanar de la Sierra",09670,"Pol. Ind. El Majano Parc. A 27",,41.9715,-3.03832,,,,,,,,,,,,,,,,,,
203055,Briviesca,09240,"Av. de Burgos Pol. La Vega 57",,42.55941,-3.31866,,,,,,,,,,,,,,,,,,
203054,Villatoro,09006,"Ctra. Santander Km 5",,42.38686,-3.69308,,,,,,,,,,,,,,,,,,
203053,"Melgar de Fernamental",09100,"Pz. de España 42",,42.40364,-4.24493,,,,,,,,,,,,,,,,,,
203052,"Arenas de San Pedro",05400,"Avda. de Lourdes 6",,40.21073,-5.0841,,,,,,,,,,,,,,,,,,
203051,"Barco de Avila",05600,"Pol. Ind. Las Cañadas 18",,40.35691,-5.52367,,,,,,,,,,,,,,,,,,
203050,"Sotillo de la Adrada",05420,"Travesía de Casillas/Ed.P.Verde 25",,40.29454,-4.58115,,,,,,,,,,,,,,,,,,
203049,Casavieja,05450,"C/ Puerto 36",,40.28375,-4.76649,,,,,,,,,,,,,,,,,,
203048,Candeleda,05480,"Crta. AV 924, KM. 21.3 s/n",,40.15525,-5.24374,,,,,,,,,,,,,,,,,,
203047,Avila,05001,"Av. Madrid 40",,40.65875,-4.6971,,,,,,,,,,,,,,,,,,
203046,Mahón,07703,"C/ Ciudadela 69-71 Bajo",,39.89046,4.25249,,,,,,,,,,,,,,,,,,
203045,Formentera,07860,"Sa Sanieta s/n, Sant Francesc s/n",,38.70545,1.4285,,,,,,,,,,,,,,,,,,
203044,"Santa Eulalia del Río",07840,"Carretera San Carlos Km 8.5 ",,38.99876,1.54481,,,,,,,,,,,,,,,,,,
203043,Ciutadella,07760,"Pol. Ind. C/ Bijuters 45",,40.00708,3.85595,,,,,,,,,,,,,,,,,,
203042,Manacor,07500,"Mossén Alcover 49",,39.56404,3.20761,,,,,,,,,,,,,,,,,,
203041,Inca,07300,"Av. Alcudia 160",,39.72453,2.91835,,,,,,,,,,,,,,,,,,
203040,"Palma de Mallorca",07009,"Gremi De Selleters I Basters 4",,39.60699,2.65763,,,,,,,,,,,,,,,,,,
203039,Valls,43800,"Paseo de La Estación, 36",,41.28544,1.24946,,,,,,,,,,,,,,,,,,
203038,"El Perello",43519,"Pol. Ind. Pla de Solans 1-C",,40.89598,0.69629,,,,,,,,,,,,,,,,,,
203037,Cunit,43881,"Avda. Barcelona s/n",,41.19765,1.62818,,,,,,,,,,,,,,,,,,
203036,Torredembarra,43830,"Pg.In.Rocas Planas s/n",,41.14675,1.4,,,,,,,,,,,,,,,,,,
203035,"El Vendrell",43700,"Ctra. Tarragona 22",,41.2097,1.53369,,,,,,,,,,,,,,,,,,
203034,"La Senia",43560,"Berenguer IV 19",,40.63654,0.28161,,,,,,,,,,,,,,,,,,
203033,Valls,43800,"Pol. Ind. C/ Fusters 71-75",,41.30878,1.26157,,,,,,,,,,,,,,,,,,
203032,Reus,43203,"Dom Bosco 32",,41.161,1.11286,,,,,,,,,,,,,,,,,,
203031,"Les Borges del Camp",43350,"Pol. Ind. Borges I C/Noves Tecnolo s/n",,41.17021,1.02092,,,,,,,,,,,,,,,,,,
203030,Benissanet,43747,"Sant Jordi 18",,41.05753,0.63247,,,,,,,,,,,,,,,,,,
203029,Camarles,43894,"Treinta 13-15",,40.78497,0.64885,,,,,,,,,,,,,,,,,,
203028,Jesus-Tortosa,43590,"Ctra. Antiga de Xerta s/n",,40.83071,0.51101,,,,,,,,,,,,,,,,,,
203027,"Seo de Urgel",25700,"Polig. Central Ind. La Seo N21",,42.35758,1.45555,,,,,,,,,,,,,,,,,,
203026,"Seo de Urgel",25700,"Sant Ermengol 19",,42.35667,1.45741,,,,,,,,,,,,,,,,,,
203025,"Esterri d´Áneu",25580,"Ctra.C13 KM.158",,42.61893,1.12259,,,,,,,,,,,,,,,,,,
