store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
312965,Narrabri,2390,"49 Maitland Street",,-30.328975,149.784713,"THE BOTTLE - O NARRABRI ",,,"02 6792 2147",,,,,,,,,,,,,,
312604,Wyongah,2259,"142 Tuggerawong Rd",,-33.275179507228,151.49067114935,"THE BOTTLE-O WYONGAH - ",,,,,,,,,,,,,,,,,
312599,"Kemps Creek",2171,"1413 Elizabeth Dr",,-33.880495651866,150.7944616194,"Bottle O Kemps Creek ",,,,,,,,,,,,,,,,,
312598,Islington,2296,"110 Maitland Rd",,-32.916105984496,151.74871717164,"Islington Cellars ",,,,,,,,,,,,,,,,,
312593,Bidwill,2770,"1 Bidwill Circuit",,-33.731545172741,150.82293246091,"TBO Bidwill Hotel - ",,,,,,,,,,,,,,,,,
309639,Kambah,2902,"19 Primmer Court",,-35.379731589,149.05809813105,"The Bottle-O Kambah - The Bottle-O Kambah",,,,,,,,,,,,,,,,,
305890,Gwandalan,2259,"Cnr Aldinga & Ganban Rd",,-33.142478,151.589296,"THE BOTTLE-O GWANDALAN - Shop 4/69",,,,,,,,,,,,,,,,,
305889,Jindabyne,2627,"48 Kosciuszko Rd",,-36.394083,148.651973,"The Bottle-O East Jindabyne - ",,,,,,,,,,,,,,,,,
305092,"Wentworth Point",2127,"Burroway Rd",,-33.824189,151.079661,"Bottle O Wentworth Point - The Plaza - Shop 4",,,,,,,,,,,,,,,,,
305090,Bringelly,2556,"1197 The Northern Rd",,-33.94023,150.731391,"Bottle O Bringelly - Shop 7",,,,,,,,,,,,,,,,,
304260,Karuah,2324,"429 Tarean Rd",,-32.654313,151.965247,"The Bottle-O Karuah - Liquor",,,,,,,,,,,,,,,,,
304259,"Glen Alpine",2560,"137 Heritage Way",,-34.086145,150.787447,"Bottle O Glen Alpine - Bottle O *Nl* - Shp 5",,,,,,,,,,,,,,,,,
304258,Brooklyn,2083,"15/9 Dangar Rd",,-33.546596,151.228146,"Richies Convenience and Liquor - Liquor *Dp*",,,,,,,,,,,,,,,,,
302464,Westdale,2340,"261 Gunnedah Rd",,-31.095333,150.878225,"Summers Westdale - Shop 1",,,"(04) 3161 4543",,,,,,,,,,,,,,
302463,Teralba,2284,"58 York St",,-32.964933,151.603678,"Teralba Bottleshop - Bottleshop",,,,,,,,,,,,,,,,,
302462,Tenambit,2323,"51 Maize St",,-32.743479,151.603766,"THE BOTTLE-O TENAMBIT - Bottleo(Corp)",,,"(02) 4933 5975",,,,,,,,,,,,,,
302461,"Port Macquarie",2444,"4 Jindalee Rd",,-31.447783,152.885772,"The Bottle-O fernhill Tavern - Fernhill Tavern",,,"(02) 6581 0377",,,,,,,,,,,,,,
302460,"Oxley Vale",2340,"171 Manilla Rd",,-31.057657,150.895053,"Summers Oxleyvale - Summers Oxleyvale",,,"(02) 6761 8330",,,,,,,,,,,,,,
302458,"Narellan Vale",2567,"61 Holdsworth Dr",,-34.048183,150.747159,"Bottle O Narellan Vale - Shop 5-6",,,"(02) 4647 7887",,,,,,,,,,,,,,
302457,Narara,2250,"16 Deane St",,-33.393916,151.34239,"The Bottle-o Narara - Bottle-O (Corporate) - Unit 1",,,"(02) 4328 4434",,,,,,,,,,,,,,
302454,Abbotsbury,2176,"1/60-68 Stockdale Cres",,-33.870102,150.865236,"Bottle O Abbotsbury - Bottle-O",,,"(02) 9823 0355",,,,,,,,,,,,,,
302309,Cowra,2794,"1 Redfern St",,-33.83281,148.68471,"The Bottle-O Cowra - Australian Hotel",,,"(02) 6342 1596",,,,,,,,,,,,,,
302298,Dubbo,2830,"50 Victoria St",,-32.246694,148.591149,"The Bottle O west Dubbo - West Liquor",,,"(02) 6882 8173",,,,,,,,,,,,,,
302290,"The Oaks",2570,"1190 Burragorang Rd",,-34.074948,150.538678,"Bottle O The Oaks - Troys Liquor",,,"(02) 4057 1389",,,,,,,,,,,,,,
302289,Warren,2824,"8 Burton St",,-31.699992,147.836757,"Woolys Bottle O - Bottleshop*Dd*",,,"(02) 6847 4196",,,,,,,,,,,,,,
302284,Termeil,2539,"1600 Princess Hwy",,-35.485431,150.3389,"THE BOTTLE-O TERMEILS PETROLEUM - ",,,"(02) 4457 2552",,,,,,,,,,,,,,
302281,Fyshwick,2609,"1 Geelong St",,-35.332652,149.166714,"The Bottle-O Fyshwick - One Stop Liquor*Nl*",,,TBA,,,,,,,,,,,,,,
266308,Taree,2430,"100-102 Commerce St",,-31.907546,152.450553,"Taree West Bottle-O - West Liquor",,,"(02) 6552 2944",,,,,,,,,,,,,,
102930,Milperra,2214,"6-8 Bullecourt Ave",,-33.937961,150.98826,"Bottle O Milperra - Shop 6",,,"(02) 9548 1777",,,,,,,,,,,,,,
102805,Sutherland,2232,"45-47 East Pde",,-34.031907,151.056392,"THE BOTTLE-O SUTHERLAND - Royal Hotel",,,"(02) 9521 7774",,,,,,,,,,,,,,
102700,Cooranbong,2265,"107 Matthews Valley Rd",,-33.075929,151.453514,"THE BOTTLE-O COORANBONG CELLARS - Cellars - Avondale Shopping Village - Shop 11",,,"(02) 4977 2290",,,,,,,,,,,,,,
102590,Wickham,2289,"6 Throsby St",,-32.921511,151.759549,"The Bottle-o Wickham - Bottle-O *50* - Throsby Cellars",,,"(02) 4962 5514",,,,,,,,,,,,,,
102570,Cundletown,2430,"8 Else St",,-31.897747,152.518293,"The Bottle-O Cundle Cellars - Cellars",,,"(02) 6552 1160",,,,,,,,,,,,,,
102525,"Wagga Wagga",2650,"188 Fitzmaurice St",,-35.102155,147.367667,"The Bottle-o @Riverina Hotel Wagga Wagga",,,"(02) 6921 2222",,,,,,,,,,,,,,
102455,Leeton,2705,"22 Sycamore St",,-34.550782,146.403627,"TBO @ Leeton - Glenlee Central Cellars",,,"(02) 6953 2294",,,,,,,,,,,,,,
102450,Asquith,2077,"397 Pacific Hwy",,-33.687677,151.108153,"TBO Asquith - X",,,"(02) 9987 2538",,,,,,,,,,,,,,
102400,"Carrs Park",2221,"3 Carwar Ave",,-33.982253,151.117444,"Bottle O Carss Park - Southern Cellars",,,"(02) 9546 6711",,,,,,,,,,,,,,
102375,Greta,2334,"66-68 High St",,-32.679532,151.390025,"The Bottle-o Greta - Specks Liquor",,,"(02) 4938 7994",,,,,,,,,,,,,,
102365,"Hurstville Grove",2220,"81 Hillcrest Ave",,-33.97206,151.095006,"Bottle O Hurstville Grove - Cellars X",,,"(02) 9580 4464",,,,,,,,,,,,,,
102270,Lambton,2299,"41-45 Griffiths Rd",,-32.914474,151.72285,"The Bottle-o Lambton - Shop 6",,,"(02) 4952 8055",,,,,,,,,,,,,,
102225,Wauchope,2446,"4 High St",,-31.458081,152.735234,"The Bottle-O Wauchope - The Bottleo *Dop* - Timbertown Warehouse",,,"(02) 6588 8971",,,,,,,,,,,,,,
102205,"Killarney Vale",2261,"120 Wyong Rd",,-33.366563,151.463491,"The Bottle-o Killarney Vale - Shop 2",,,"(02) 4333 8861",,,,,,,,,,,,,,
102045,"Lightning Ridge",2834,"1 Agate St",,-29.427742,147.977064,"The Bottle-O Lightning Ridge - Bowling Club",,,"(02) 6829 0408",,,,,,,,,,,,,,
102040,"Arndell Park",2148,"69 Holbeche Rd",,-33.789139,150.88957,"TBO ARNDELL PARK - Liquor - Shop 14",,,"(02) 9676 3285",,,,,,,,,,,,,,
101925,Deniliquin,2710,"338 Victoria St",,-35.523186,144.980561,"The Bottle-o Sportsmans Arms - At The Sportsmans Arms Hotel",,,"(03) 5881 1810",,,,,,,,,,,,,,
101870,"North Haven",2443,"563 Ocean Dr",,-31.64193,152.812544,"The Bottle-O North Haven - Shop 1",,,"(02) 6559 9351",,,,,,,,,,,,,,
43295,Mittagong,2575,"75 Main St",,-34.450749,150.448114,"The Bottleo Mittagong - Lion Rampant Hotel",,,"(02) 4871 1090",,,,,,,,,,,,,,
43240,Hazelbrook,2779,"192 Great West Hwy",,-33.722179,150.453123,"TBO Hazelbrook - Shop 7 & 9",,,"(02) 4758 6852",,,,,,,,,,,,,,
43205,"Oak Flats",2529,"68 Central Ave",,-34.563764,150.819465,"THE BOTTLE-O OAK FLATS CELLARS - Cellars",,,"(02) 4256 3252",,,,,,,,,,,,,,
43175,Wollongong,2500,"428 Crown St",,-34.425241,150.874076,"The Bottelo Crown West Cellars - B/O Crown West *50*",,,"(02) 4228 9842",,,,,,,,,,,,,,
43150,Kurmond,2757,"519 Bells Line Of Rd",,-33.551027,150.689947,"TBO Kurmond - Shop 1A",,,"(02) 4573 0960",,,,,,,,,,,,,,
43140,Blaxland,2774,"150 Great Western Hwy",,-33.743509879623,150.60840785361,"TBO Blaxland Tavern - Shop 1",,,"(02) 4739 6770",,,,,,,,,,,,,,
43125,Mitchell,2911,"35 Brooke St",,-35.217809,149.140422,"Mitchell Bottle-O and Family Grocer - 5 Star Super Market - Shp 4-5",,,"(02) 6162 0357",,,,,,,,,,,,,,
43075,Ulladulla,2539,"212-222 Princes Hwy",,-35.368437,150.470554,"The Bottleo Ulladulla - ",,,"(02) 4455 1444",,,,,,,,,,,,,,
43065,Hume,2620,"49 Sheppard St",,-35.390975,149.167853,"Mini Mart & Liquor - Unit 3",,,"(02) 6260 1234",,,,,,,,,,,,,,
43040,Londonderry,2753,"486 Londonderry Rd",,-33.642667,150.735765,"The Bottle O Londonderry - Liquor Store - Shop 5",,,"(02) 4578 2232",,,,,,,,,,,,,,
42960,"Queanbeyan West",2620,"7 Gilmore Pl",,-35.35825,149.220338,"New Planet Supermarket and Bottle-O",,,"(02) 6299 1435",,,,,,,,,,,,,,
42950,Ngunnawal,2913,"76 Wanganeen Ave",,-35.174015,149.108262,"Bottle-O Ngunnawal - Quik Shop Grocers - Shp 1",,,"(02) 6242 6011",,,,,,,,,,,,,,
43120,Katherine,0850,"23 Katherine Tce",,-14.464225,132.262628,"The Stuart Hotel ",,,"(08) 8972 1022",,,,,,,,,,,,,,
307692,"Humpty Doo",0836,"2 Challoner Circuit",,-12.574794268977,131.10117894388,"THE BOTTLE-O Humpty Doo Tavern - Humpty Doo Tavern",,,,,,,,,,,,,,,,,
304264,Yarrawonga,0830,"2/2 Middleton St",,-12.469908,130.987608,"The Bottle-o at PIT LANE - Pit Lane Liquor",,,"(08) 89832188",,,,,,,,,,,,,,
304263,"Humpty Doo",0836,"610 Arnhem Hwy",,-12.578611,131.128606,"The Bottle-o Corroboree Tavern - Corroboree Park Tavern - Lot 3095",,,"(08) 8978 8920",,,,,,,,,,,,,,
302307,Winnellie,0820,"34 Winnellie Rd",,-12.42701,130.873012,"The Bottle-o Winnellie Hotel - Winnellie Hotel Motel",,,"(08) 8984 3344",,,,,,,,,,,,,,
302288,"Palmerston City",0830,"10 Temple Tce",,-12.480484,130.985764,"The Bottle-o @ Cazalys Palmerston Club - Cazalys Club Lw X",,,"(08) 8932 8688",,,,,,,,,,,,,,
302283,Moulden,0832,"37 Moulden Tce",,-12.511011,130.974894,"THE BOTTLE-O Moulden Supermarket - Moulden Supermarket",,,"(08) 8932 3311",,,,,,,,,,,,,,
43235,Noonamah,0837,"1801 Stuart Hwy",,-12.63336,131.07442,"The Bottle-o Noonamah Tavern - Noonamah Tavern",,,"(08) 8988 1054",,,,,,,,,,,,,,
320148,WILSTON,4051,"84 KEDRON BROOK RD",,-27.43279791695,153.01973205947,"EMPORIUM HOTEL DBS1 - EMPORIUM HOTEL DBS1",,,,,,,,,,,,,,,,,
320147,Urangan,4650,"8 Pier street",,-25.322429550126,152.89237038468,"THE BOTTLE-O AT HERVEY BAY BEACH PIER",,,,,,,,,,,,,,,,,
320146,FLAGSTONE,4280,"2 Gates Road",,-27.80852210051,152.95004752703,"THE BOTTLE-O FLAGSTONE",,,,,,,,,,,,,,,,,
320145,"MONTEREY KEYS",4212,"175 MONTEREY KEYS DRIVE",,-27.892425423855,153.33686786348,"THE BOTTLE-O AT MONTEREY KEYS",,,,,,,,,,,,,,,,,
320144,"HOPE ISLAND",4212,"341 Hope Island Rd",,-27.880357101127,153.33455991836,"THE BOTTLE-O AT HOPE ISLAND",,,,,,,,,,,,,,,,,
320143,OXENFORD,4210,"2 Cottonwood Place",,-27.891486915524,153.31288355541,"THE BOTTLE-O AT OXENFORD",,,,,,,,,,,,,,,,,
320142,HELENSVALE,4212,"40 SIGANTO DR",,-27.903891961468,153.31794463296,"THE BOTTLE-O AT SALTWATER CREEK HOTEL",,,,,,,,,,,,,,,,,
320141,"FORTITUDE VALLEY",4006,"230 WICKHAM ST",,-27.457508434274,153.03337246968,"PRINCE CONSORT - PRINCE CONSORT",,,,,,,,,,,,,,,,,
320140,REDBANK,4301,"72 BRISBANE ROAD",,-27.600542152659,152.86905469507," The Bottle-O Redbank",,,,,,,,,,,,,,,,,
320138,"Upper Coomera",4209,"1 Reserve RD",,-27.868802650731,153.29700046052,"THE BOTTLE-O @ COLES COOMERA",,,,,,,,,,,,,,,,,
320137,Coomera,4209,"1 Reserve Rd",,-27.868804627802,153.29699897069,"THE BOTTLE-O @ WATTLE HOTEL",,,,,,,,,,,,,,,,,
320136,"Upper Coomera",4209,"651 Reserve Rd",,-27.900129331685,153.28501632225,"THE BOTTLE-O @ UPPER COOMERA",,,,,,,,,,,,,,,,,
320094,DURACK,4077,"248 KING AVE",,-27.592907189607,152.9917467945,"LUCKY TREE TAVERN - LUCKY TREE TAVERN",,,,,,,,,,,,,,,,,
319623,Maryborough,4650,"266-276 Alice Street",,-25.542519556086,152.70056919976,"THE BOTTLE-O AT CARRIERS ARMS CENTRAL - SHOP 6",,,,,,,,,,,,,,,,,
318945,"Coolum Beach",4573,"7-13 Beach Rd",,-26.531830267879,153.09159841303,"THE BOTTLE-O AT COOLUM BEACH",,,,,,,,,,,,,,,,,
318936,Baringa,4551,"2 Edwards Tce",,-26.808617711141,153.08461967084,"THE BOTTLE O AT BARINGA TAVERN",,,,,,,,,,,,,,,,,
318679,"Bli Bli",4560,"310 David Low Way",,-26.622094290342,153.04110310729,"THE BOTTLE-O AT BLI BLI TAVERN",,,,,,,,,,,,,,,,,
312287,URANGA,4655,"3 William Dean Ave",,-25.322862162099,152.89144456387,"THE BOTTLE-O AT URANGAN - Hervey Bay Urangan",,,"(07) 4122 1155",,,,,,,,,,,,,,
266683,Pialba,4655,"30 Main St",,-25.283425,152.839672,"THE BOTTLE-O AT PIALBA",,,"(07) 4122 1155",,,,,,,,,,,,,,
246155,"Hervey Bay",4655,"344 The Esp",,-25.284032,152.853663,"THE BOTTLE-O AT HERVEY BAY BEACH HOUSE",,,"(07) 4122 1155",,,,,,,,,,,,,,
102925,Maryborough,4650,"405 Alice St",,-25.532802,152.690117,"THE BOTTLE-O AT CARRIERS ARMS HOTEL",,,"(07) 4122 6666",,,,,,,,,,,,,,
102765,Maryborough,4650,"142 Lennox St",,-25.5382035,152.6977643,"The Bottle-O station square",,,"(07) 4123 1055",,,,,,,,,,,,,,
320093,BUNDABERG,4670,"68 MOUNT PERRY RD",,-24.851207365684,152.32768331107,"THE BOTTLE-O AT BUNDABERG",,,,,,,,,,,,,,,,,
319032,Rockhampton,4700,"1 Musgrave St",,-23.372386,150.520904,"THE BOTTLE-O AT VICTORIA HOTEL ROCKHAMPTON",,,"(07) 4922 3869",,,,,,,,,,,,,,
319027,Ormeau,4208,"23 Peachy Rd",,-27.785334,153.25266,"THE BOTTLE-O AT SHEARERS ARMS TAVERN - Shearers Arms Tavern",,,"(07) 5547 5822",,,,,,,,,,,,,,
319025,"North Bundaberg",4670,"87 Perry St",,-24.851215481887,152.32769120612,"THE BOTTLE-O AT RAILWAY HOTEL BUNDABERG",,,,,,,,,,,,,,,,,
319015,Burdell,4818,"37 Main St",,-19.2525514,146.7001887,"THE BOTTLE-O AT NORTH SHORE TAVERN TOWNSVILLE ",,,,,,,,,,,,,,,,,
320153,MUNDINGBURRA,4812,"6 ROSS RIVER RD",,-19.291944634184,146.7952372594,"THE BOTTLE-O AT THE SUN HOTEL ",,,,,,,,,,,,,,,,,
320152,"HERMIT PARK",4812,"100 CHARTERS TOWERS RD",,-19.275934812776,146.80105705249,"HERMIT PARK HOTEL ",,,,,,,,,,,,,,,,,
320139,PROSERPINE,4800,"29 MAIN STREET",,-20.402560465502,148.58283390915,"The Bottle-o Proserpine",,,,,,,,,,,,,,,,,
320135,MACKAY,4740,"165 NEBO RD",,-21.155953480602,149.16487395697,"SHAMROCK MACKAY",,,,,,,,,,,,,,,,,
319036,Townsville,4810,"113-119 Flinders St",,-19.257053031776,146.82099948002,"THE BOTTLE-O AT RAMBUTAN TOWNSVILLE",,,,,,,,,,,,,,,,,
319034,Surat,4417,"63 Burrows St",,-27.1516,149.068477,"THE BOTTLE-O AT NEW ROYAL HOTEL SURAT - New Royal Surat",,,"(07) 4626 5310",,,,,,,,,,,,,,
319031,"Rainbow Beach",4581,"1 Turana St",,-25.905933,153.091499,"THE BOTTLE-O AT RAINBOW BEACH SPORTS CLUB - Rainbow Beach Sports Club",,,"(07) 5486 3191",,,,,,,,,,,,,,
319030,"Port Douglas",4877,"Cnr Port Douglas Rd & Captain Cook",,-16.528145425896,145.46179400119,"THE BOTTLE-O AT PORT DOUGLAS ROAD - Shop 2",,,,,,,,,,,,,,,,,
319029,"Port Douglas",4877,"54 Macrossan St",,-16.484135270508,145.46639385319,"THE BOTTLE-O AT MACROSSAN STREET",,,,,,,,,,,,,,,,,
319028,"Port Douglas",4877,"35 Reef St",,-16.52100196976,145.47184697444,"THE BOTTLE-O AT BARRIER REEF TAVERN ",,,,,,,,,,,,,,,,,
